user_id,home_city,trusted_devices,trusted_browsers,login_time,city,latitude,longitude,device,browser,ip_address,is_suspicious
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-04-28 15:58:01.459414,Paris,48.8566,2.3522,Android Tablet,Edge,166.169.135.55,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-02 20:44:31.455694,Paris,48.8566,2.3522,Android Tablet,Edge,102.38.57.89,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-03 20:45:04.460201,Sydney,-33.8688,151.2093,Android Tablet,Edge,178.105.114.171,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-04 07:47:13.460885,Paris,48.8566,2.3522,Windows Laptop,Edge,54.224.167.71,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-04 15:49:59.441196,Paris,48.8566,2.3522,iPad,Edge,189.203.76.152,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-05 17:48:50.440387,Paris,48.8566,2.3522,Windows Laptop,Edge,116.112.54.239,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-06 23:45:54.459882,Paris,48.8566,2.3522,Windows Laptop,Edge,26.24.128.1,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-08 22:38:19.440645,Paris,48.8566,2.3522,Android Tablet,Edge,44.122.242.228,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-09 07:29:08.458296,Paris,48.8566,2.3522,iPhone,Edge,113.133.240.200,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-10 14:07:27.442734,Paris,48.8566,2.3522,Windows Laptop,Edge,128.89.213.8,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-11 08:28:22.442326,Mumbai,19.076,72.8777,Android Tablet,Edge,112.168.100.64,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-11 17:42:13.457056,Paris,48.8566,2.3522,iPhone,Firefox,26.131.36.210,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-12 16:11:37.455942,Los Angeles,34.0522,-118.2437,Android Tablet,Edge,71.237.102.12,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-12 16:13:09.454725,Paris,48.8566,2.3522,Android Tablet,Edge,184.26.108.83,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-13 12:44:30.458785,Paris,48.8566,2.3522,Windows Laptop,Edge,140.195.201.195,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-14 07:34:54.440777,Tokyo,35.6762,139.6503,Windows Laptop,Edge,85.67.73.27,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-14 11:05:44.456189,Paris,48.8566,2.3522,iPad,Edge,142.153.8.247,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-17 16:15:50.454267,Paris,48.8566,2.3522,Windows Laptop,Edge,5.145.102.200,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-17 20:11:20.457927,Paris,48.8566,2.3522,Android Tablet,Safari,179.82.215.244,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-22 21:59:50.442186,Paris,48.8566,2.3522,Android Tablet,Edge,172.188.98.95,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-23 10:27:24.455454,Paris,48.8566,2.3522,Android Tablet,Edge,23.13.53.8,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-23 17:59:56.458173,Los Angeles,34.0522,-118.2437,Android Tablet,Edge,104.113.163.129,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-23 20:09:28.442871,Paris,48.8566,2.3522,Windows Laptop,Edge,14.50.12.81,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-25 06:14:46.459768,Paris,48.8566,2.3522,iPhone,Edge,172.121.153.46,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-26 10:29:20.458670,Paris,48.8566,2.3522,Android Tablet,Edge,85.43.73.242,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-27 19:33:36.442459,London,51.5074,-0.1278,iPhone,Edge,106.224.5.154,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-28 15:21:50.460686,Paris,48.8566,2.3522,Windows Laptop,Edge,160.54.4.212,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-05-31 13:58:49.460307,Paris,48.8566,2.3522,Windows Laptop,Edge,138.69.218.224,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-03 20:05:03.459982,Dubai,25.2048,55.2708,Android Tablet,Edge,34.176.114.149,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-07 16:54:36.459525,Toronto,43.6532,-79.3832,Windows Laptop,Edge,4.47.122.245,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-08 12:45:48.455331,Paris,48.8566,2.3522,Android Tablet,Safari,221.105.46.102,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-08 20:46:56.457558,Paris,48.8566,2.3522,Windows Laptop,Edge,106.76.128.252,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-08 22:31:21.457179,Paris,48.8566,2.3522,Android Tablet,Edge,34.125.10.27,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-11 10:36:58.457804,Dubai,25.2048,55.2708,Windows Laptop,Edge,128.96.77.148,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-11 11:44:18.460400,Paris,48.8566,2.3522,Android Tablet,Edge,184.108.66.50,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-17 07:25:43.454967,Paris,48.8566,2.3522,Windows Laptop,Edge,71.13.3.219,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-17 12:26:18.458900,Paris,48.8566,2.3522,Windows Laptop,Edge,19.104.32.79,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-17 19:59:49.441054,Paris,48.8566,2.3522,MacBook,Edge,101.48.229.99,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-19 16:22:21.440913,Los Angeles,34.0522,-118.2437,Android Tablet,Edge,194.240.242.47,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-20 10:06:36.441339,Paris,48.8566,2.3522,Android Tablet,Safari,157.198.192.65,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-20 12:53:52.442601,New York,40.7128,-74.006,Windows Laptop,Edge,121.128.131.118,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-20 17:40:08.439819,Paris,48.8566,2.3522,Windows Laptop,Edge,40.223.7.33,0
USER_0029,Paris,"Android Tablet,Windows Laptop",Edge,2026-06-22 20:11:24.454460,Paris,48.8566,2.3522,Windows Laptop,Edge,116.147.185.101,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-24 06:31:30.475224,New York,40.7128,-74.006,Android Tablet,Edge,122.133.161.252,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-24 18:16:26.461946,Paris,48.8566,2.3522,Windows Laptop,Edge,66.149.145.160,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-25 08:50:23.461816,Paris,48.8566,2.3522,iPad,Chrome,137.249.165.143,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-27 13:36:33.470237,Singapore,1.3521,103.8198,Windows Laptop,Edge,9.227.63.202,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-27 17:10:39.470087,Paris,48.8566,2.3522,Windows Laptop,Edge,117.69.38.140,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-28 06:55:35.476430,Paris,48.8566,2.3522,Android Tablet,Edge,80.103.133.48,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-28 10:54:12.465678,Paris,48.8566,2.3522,Android Tablet,Edge,20.17.86.97,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-29 14:08:49.474418,Paris,48.8566,2.3522,iPad,Safari,115.197.100.139,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-03-30 07:43:28.464841,Paris,48.8566,2.3522,MacBook,Edge,21.177.81.32,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-04 09:58:50.469532,Paris,48.8566,2.3522,Windows Laptop,Edge,10.134.62.49,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-04 12:57:34.467386,Paris,48.8566,2.3522,Android Tablet,Edge,117.71.88.19,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-04 17:34:04.470777,Paris,48.8566,2.3522,iPad,Edge,87.177.154.112,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-05 13:11:12.470403,Sydney,-33.8688,151.2093,Windows Laptop,Edge,171.66.227.196,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-08 09:39:36.464174,Paris,48.8566,2.3522,Windows Laptop,Edge,217.202.26.108,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-10 06:03:10.468240,Paris,48.8566,2.3522,iPad,Edge,111.63.230.23,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-12 09:24:09.467834,Paris,48.8566,2.3522,iPad,Edge,20.172.235.69,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-12 11:00:35.465115,Paris,48.8566,2.3522,Android Tablet,Edge,160.177.102.119,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-12 19:44:24.469666,Paris,48.8566,2.3522,Windows Laptop,Edge,101.141.66.28,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-13 11:28:36.475983,Paris,48.8566,2.3522,Android Tablet,Edge,110.154.178.225,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-13 16:24:52.470516,Paris,48.8566,2.3522,iPad,Edge,216.84.9.87,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-14 20:09:29.476850,Paris,48.8566,2.3522,iPad,Edge,61.219.55.143,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-14 23:11:16.461552,Paris,48.8566,2.3522,Windows Laptop,Edge,212.122.161.95,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-15 19:31:49.470682,London,51.5074,-0.1278,iPad,Edge,192.107.201.51,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-17 11:56:57.471196,Paris,48.8566,2.3522,Windows Laptop,Edge,161.171.214.206,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-19 15:25:21.468834,Paris,48.8566,2.3522,Android Tablet,Edge,5.93.196.7,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-19 16:32:34.463519,Paris,48.8566,2.3522,Android Tablet,Edge,66.181.179.235,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-20 10:55:06.462471,Paris,48.8566,2.3522,iPad,Edge,159.99.112.2,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-21 07:21:33.464044,Sydney,-33.8688,151.2093,iPad,Edge,105.110.19.27,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-21 11:09:12.469940,Mumbai,19.076,72.8777,iPad,Edge,60.225.250.237,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-21 18:06:37.462991,Paris,48.8566,2.3522,Android Tablet,Edge,65.124.15.37,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-21 19:55:46.464449,Sydney,-33.8688,151.2093,Windows Laptop,Edge,220.249.190.13,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-22 19:39:02.471981,Los Angeles,34.0522,-118.2437,iPad,Edge,85.139.234.53,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-22 20:36:35.466838,Paris,48.8566,2.3522,Android Tablet,Edge,48.49.165.110,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-23 06:59:02.464320,Paris,48.8566,2.3522,iPad,Edge,2.125.221.14,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-23 23:58:38.471343,Paris,48.8566,2.3522,MacBook,Edge,145.250.159.51,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-25 16:48:02.466529,Dubai,25.2048,55.2708,iPad,Edge,102.114.183.220,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-26 20:10:32.471702,Paris,48.8566,2.3522,iPad,Edge,61.25.13.247,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-27 16:38:46.467972,Paris,48.8566,2.3522,Android Tablet,Edge,18.153.255.245,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-28 07:03:27.466261,Paris,48.8566,2.3522,iPad,Edge,214.210.12.61,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-28 18:09:30.471843,Paris,48.8566,2.3522,iPad,Edge,82.147.0.98,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-29 07:13:31.462861,Paris,48.8566,2.3522,iPad,Edge,85.247.88.130,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-04-29 16:24:32.475552,Paris,48.8566,2.3522,iPhone,Edge,142.193.39.118,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-01 14:19:09.463651,Paris,48.8566,2.3522,Windows Laptop,Edge,27.30.180.59,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-04 10:15:11.468975,Paris,48.8566,2.3522,Windows Laptop,Edge,187.215.198.120,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-04 16:18:09.461685,Toronto,43.6532,-79.3832,Windows Laptop,Edge,222.103.127.128,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-05 06:41:08.468697,Paris,48.8566,2.3522,iPad,Edge,146.254.129.242,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-06 11:24:34.465385,Paris,48.8566,2.3522,iPad,Edge,102.105.61.97,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-06 11:51:58.475843,Tokyo,35.6762,139.6503,iPad,Edge,53.17.33.172,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-07 07:26:24.463916,Singapore,1.3521,103.8198,Windows Laptop,Edge,197.105.116.35,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-07 13:46:08.470882,Paris,48.8566,2.3522,Android Tablet,Edge,215.109.199.179,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-09 10:28:45.468557,Los Angeles,34.0522,-118.2437,iPad,Edge,4.147.206.251,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-10 20:45:43.468105,Paris,48.8566,2.3522,iPhone,Chrome,30.126.114.120,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-11 11:57:22.468414,Paris,48.8566,2.3522,Android Tablet,Edge,210.80.164.158,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-13 06:09:05.461407,Sydney,-33.8688,151.2093,iPad,Firefox,7.66.113.119,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-14 09:40:57.472113,Paris,48.8566,2.3522,iPad,Edge,192.64.32.82,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-15 09:52:43.463121,Paris,48.8566,2.3522,Android Tablet,Edge,118.235.25.38,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-15 15:40:37.464581,Los Angeles,34.0522,-118.2437,Android Tablet,Edge,138.55.26.230,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-16 07:30:40.471126,Paris,48.8566,2.3522,Android Tablet,Edge,195.135.198.209,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-16 13:39:36.471550,Paris,48.8566,2.3522,Android Tablet,Edge,60.157.249.16,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-16 16:09:01.465811,Mumbai,19.076,72.8777,Android Tablet,Safari,107.125.77.15,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-18 22:08:13.475362,Tokyo,35.6762,139.6503,iPad,Safari,78.153.112.165,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-19 09:33:30.465969,Dubai,25.2048,55.2708,iPad,Edge,160.131.235.59,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-20 08:06:24.470979,Paris,48.8566,2.3522,iPad,Edge,161.127.197.195,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-20 20:19:04.462077,Paris,48.8566,2.3522,iPad,Edge,193.231.222.230,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-20 21:52:52.466399,Paris,48.8566,2.3522,Windows Laptop,Edge,104.220.120.246,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-21 14:09:55.470601,Paris,48.8566,2.3522,Windows Laptop,Edge,167.144.192.112,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-21 19:28:24.464714,Paris,48.8566,2.3522,Windows Laptop,Edge,143.47.153.87,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-22 22:27:52.475703,Paris,48.8566,2.3522,iPad,Edge,176.210.199.171,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-23 14:40:36.463781,Dubai,25.2048,55.2708,Android Tablet,Firefox,70.127.92.5,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-23 15:45:59.476725,Paris,48.8566,2.3522,Android Tablet,Edge,218.63.236.145,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-24 13:20:29.471054,Paris,48.8566,2.3522,Android Tablet,Safari,147.148.26.110,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-24 17:26:08.469797,Los Angeles,34.0522,-118.2437,Android Tablet,Edge,19.147.108.75,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-26 13:23:28.474621,Paris,48.8566,2.3522,iPad,Edge,216.30.142.123,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-27 20:32:31.462732,Paris,48.8566,2.3522,iPad,Edge,110.89.52.228,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-27 21:49:02.474779,Paris,48.8566,2.3522,iPad,Edge,213.50.191.49,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-28 10:28:35.475090,Paris,48.8566,2.3522,iPad,Edge,163.116.157.224,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-28 11:24:52.477005,Sydney,-33.8688,151.2093,iPad,Edge,68.181.142.104,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-28 18:30:46.467249,Toronto,43.6532,-79.3832,Android Tablet,Edge,187.217.63.121,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-29 11:15:01.461253,Paris,48.8566,2.3522,Android Tablet,Edge,123.244.223.82,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-05-31 23:27:48.462213,Paris,48.8566,2.3522,Android Tablet,Edge,181.216.215.255,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-01 19:59:14.465247,Paris,48.8566,2.3522,Windows Laptop,Edge,209.30.30.251,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-03 10:15:34.463250,Paris,48.8566,2.3522,Android Tablet,Edge,143.20.192.17,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-03 16:25:48.465532,Paris,48.8566,2.3522,iPad,Edge,64.61.211.249,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-07 12:50:11.462600,Paris,48.8566,2.3522,Android Tablet,Edge,119.243.204.253,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-08 09:18:40.464979,Paris,48.8566,2.3522,Android Tablet,Edge,78.23.15.43,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-08 11:38:49.469388,Paris,48.8566,2.3522,Windows Laptop,Edge,198.161.121.22,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-09 18:17:45.467103,Paris,48.8566,2.3522,Android Tablet,Edge,182.145.144.157,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-09 20:24:43.476596,Paris,48.8566,2.3522,Android Tablet,Chrome,53.216.229.82,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-11 06:44:42.476273,Paris,48.8566,2.3522,iPad,Edge,54.225.142.127,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-11 06:48:57.471415,Mumbai,19.076,72.8777,Android Tablet,Edge,24.145.133.166,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-11 20:13:54.467662,Paris,48.8566,2.3522,iPad,Edge,172.242.241.249,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-12 08:57:32.474937,Paris,48.8566,2.3522,iPad,Edge,142.108.241.22,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-12 18:04:11.466968,Paris,48.8566,2.3522,Windows Laptop,Edge,115.224.120.213,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-13 14:18:36.469167,Paris,48.8566,2.3522,Android Phone,Chrome,47.7.180.213,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-13 18:25:06.471265,London,51.5074,-0.1278,iPad,Edge,35.123.207.205,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-15 13:51:53.462343,Paris,48.8566,2.3522,iPad,Edge,216.25.21.163,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-18 11:28:37.463386,Singapore,1.3521,103.8198,iPad,Edge,139.230.50.56,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-20 18:19:03.466108,Sydney,-33.8688,151.2093,Windows Laptop,Edge,42.49.191.204,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-21 16:04:04.466699,Paris,48.8566,2.3522,Windows Laptop,Edge,41.122.48.203,0
USER_0030,Paris,"Android Tablet,Windows Laptop,iPad",Edge,2026-06-22 21:18:04.467524,Paris,48.8566,2.3522,iPad,Edge,5.21.118.245,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-03-25 06:36:04.490582,Dubai,25.2048,55.2708,Windows Laptop,Edge,192.5.26.228,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-03-27 17:31:21.478697,Los Angeles,34.0522,-118.2437,iPhone,Safari,126.159.10.110,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-03-27 18:47:54.484224,New York,40.7128,-74.006,Windows Laptop,Firefox,219.235.73.109,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-03-27 21:40:11.483494,Toronto,43.6532,-79.3832,MacBook,Chrome,194.97.140.53,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-03-28 15:02:09.490138,Dubai,25.2048,55.2708,iPhone,Firefox,1.238.106.202,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-03-29 19:19:48.489595,Dubai,25.2048,55.2708,iPhone,Firefox,164.127.95.25,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-05 19:42:20.489156,Dubai,25.2048,55.2708,iPhone,Firefox,212.5.66.194,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-07 10:29:41.489301,Mumbai,19.076,72.8777,Windows Laptop,Safari,112.181.28.205,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-08 22:30:47.487763,Dubai,25.2048,55.2708,MacBook,Firefox,181.126.130.157,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-09 07:55:13.477898,Singapore,1.3521,103.8198,Windows Laptop,Edge,67.153.35.222,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-12 10:40:05.490693,Toronto,43.6532,-79.3832,iPhone,Safari,172.172.155.53,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-12 22:10:27.490472,Mumbai,19.076,72.8777,Android Tablet,Safari,84.36.184.150,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-13 13:45:15.485301,Dubai,25.2048,55.2708,Windows Laptop,Safari,95.128.122.182,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-13 23:36:45.480315,Dubai,25.2048,55.2708,Windows Laptop,Safari,7.66.184.105,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-14 10:43:44.480688,Dubai,25.2048,55.2708,Windows Laptop,Firefox,143.105.165.11,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-14 23:10:13.481187,Dubai,25.2048,55.2708,iPhone,Edge,223.81.41.135,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-17 20:29:22.479374,New York,40.7128,-74.006,iPhone,Firefox,110.8.110.152,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-17 23:15:18.484692,Dubai,25.2048,55.2708,iPhone,Firefox,4.46.69.25,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-19 18:07:56.477360,Dubai,25.2048,55.2708,iPhone,Firefox,94.143.169.130,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-22 23:57:56.477631,Dubai,25.2048,55.2708,Windows Laptop,Firefox,84.25.246.130,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-24 22:47:34.488086,Los Angeles,34.0522,-118.2437,iPhone,Chrome,167.221.164.206,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-26 10:54:05.484048,Dubai,25.2048,55.2708,iPhone,Firefox,98.248.49.174,0
USER_0031,Dubai,"iPhone,Windows Laptop","Firefox,Safari",2026-04-26 23:52:11.479921,Dubai,25.2048,55.2708,Windows Laptop,Safari,119.187.78.233,0
